0.00E+00,3.95E-07
4.50E+00,7.45E-07
9.01E+00,1.34E-06
1.35E+01,2.31E-06
1.80E+01,3.78E-06
2.25E+01,5.94E-06
2.70E+01,8.90E-06
3.15E+01,1.28E-05
3.60E+01,1.75E-05
4.05E+01,2.29E-05
4.50E+01,2.87E-05
4.95E+01,3.43E-05
5.41E+01,3.91E-05
5.86E+01,4.26E-05
6.31E+01,4.41E-05
6.76E+01,4.36E-05
7.21E+01,4.10E-05
7.66E+01,3.66E-05
8.11E+01,3.11E-05
8.56E+01,2.52E-05
9.01E+01,1.93E-05
9.46E+01,1.41E-05
9.91E+01,9.71E-06
1.04E+02,6.36E-06
1.08E+02,3.96E-06
1.13E+02,2.33E-06
1.17E+02,1.30E-06
1.22E+02,6.92E-07
1.26E+02,3.50E-07
1.31E+02,1.73E-07
1.35E+02,9.16E-08
1.40E+02,6.82E-08
1.44E+02,8.56E-08
1.49E+02,1.42E-07
1.53E+02,2.47E-07
1.58E+02,4.15E-07
1.62E+02,6.63E-07
1.67E+02,1.00E-06
1.71E+02,1.44E-06
1.76E+02,1.95E-06
1.80E+02,2.50E-06
1.85E+02,3.03E-06
1.89E+02,3.48E-06
1.94E+02,3.78E-06
1.98E+02,3.89E-06
2.03E+02,3.78E-06
2.07E+02,3.48E-06
2.12E+02,3.03E-06
2.16E+02,2.50E-06
2.21E+02,1.95E-06
2.25E+02,1.44E-06
2.30E+02,1.00E-06
2.34E+02,6.62E-07
2.39E+02,4.14E-07
2.43E+02,2.45E-07
2.48E+02,1.37E-07
2.52E+02,7.24E-08
2.57E+02,3.63E-08
2.61E+02,1.72E-08
2.66E+02,7.71E-09
2.70E+02,3.29E-09
2.75E+02,1.37E-09
2.79E+02,7.23E-10
2.84E+02,9.85E-10
2.88E+02,2.80E-09
2.93E+02,8.86E-09
2.97E+02,2.70E-08
3.02E+02,7.79E-08
3.06E+02,2.13E-07
3.11E+02,5.51E-07
3.15E+02,1.35E-06
3.20E+02,3.13E-06
3.24E+02,6.86E-06
3.29E+02,1.43E-05
3.33E+02,2.80E-05
3.38E+02,5.22E-05
3.42E+02,9.20E-05
3.47E+02,1.53E-04
3.51E+02,2.43E-04
3.56E+02,3.63E-04
3.60E+02,5.15E-04
3.65E+02,6.93E-04
3.69E+02,8.82E-04
3.74E+02,1.07E-03
3.78E+02,1.22E-03
3.83E+02,1.33E-03
3.87E+02,1.37E-03
3.92E+02,1.34E-03
3.96E+02,1.25E-03
4.01E+02,1.11E-03
4.05E+02,9.41E-04
4.10E+02,7.62E-04
4.14E+02,5.97E-04
4.19E+02,4.62E-04
4.23E+02,3.73E-04
4.28E+02,3.44E-04
4.32E+02,3.90E-04
4.37E+02,5.26E-04
4.41E+02,7.70E-04
4.46E+02,1.13E-03
4.50E+02,1.61E-03
4.55E+02,2.20E-03
4.59E+02,2.84E-03
4.64E+02,3.47E-03
4.68E+02,4.02E-03
4.73E+02,4.40E-03
4.77E+02,4.56E-03
4.82E+02,4.47E-03
4.86E+02,4.14E-03
4.91E+02,3.63E-03
4.95E+02,3.01E-03
5.00E+02,2.37E-03
5.05E+02,1.76E-03
5.09E+02,1.23E-03
5.14E+02,8.20E-04
5.18E+02,5.15E-04
5.23E+02,3.06E-04
5.27E+02,1.72E-04
5.32E+02,9.16E-05
5.36E+02,4.61E-05
5.41E+02,2.19E-05
5.45E+02,9.88E-06
5.50E+02,4.21E-06
5.54E+02,1.70E-06
5.59E+02,6.46E-07
5.63E+02,2.33E-07
5.68E+02,7.94E-08
5.72E+02,2.56E-08
5.77E+02,7.82E-09
5.81E+02,2.26E-09
5.86E+02,6.17E-10
5.90E+02,1.59E-10
5.95E+02,3.89E-11
5.99E+02,9.00E-12
6.04E+02,1.97E-12
6.08E+02,4.07E-13
6.13E+02,7.96E-14
6.17E+02,1.47E-14
6.22E+02,2.58E-15
6.26E+02,4.28E-16
6.31E+02,6.70E-17
6.35E+02,9.93E-18
6.40E+02,1.39E-18
6.44E+02,1.85E-19
6.49E+02,2.32E-20
6.53E+02,2.75E-21
6.58E+02,3.08E-22
6.62E+02,3.28E-23
6.67E+02,3.29E-24
6.71E+02,3.13E-25
6.76E+02,2.81E-26
6.80E+02,2.39E-27
6.85E+02,1.92E-28
6.89E+02,1.46E-29
6.94E+02,1.05E-30
6.98E+02,7.17E-32
7.03E+02,4.62E-33
7.07E+02,2.81E-34
7.12E+02,1.62E-35
7.16E+02,8.83E-37
7.21E+02,4.56E-38
7.25E+02,2.22E-39
7.30E+02,1.03E-40
7.34E+02,4.48E-42
7.39E+02,1.85E-43
7.43E+02,7.22E-45
7.48E+02,2.67E-46
7.52E+02,9.32E-48
7.57E+02,3.08E-49
7.61E+02,9.64E-51
7.66E+02,2.85E-52
7.70E+02,7.98E-54
7.75E+02,2.11E-55
7.79E+02,5.29E-57
7.84E+02,1.25E-58
7.88E+02,2.81E-60
7.93E+02,5.96E-62
7.97E+02,1.19E-63
8.02E+02,2.27E-65
8.06E+02,4.07E-67
8.11E+02,6.90E-69
8.15E+02,1.11E-70
8.20E+02,1.68E-72
8.24E+02,2.42E-74
8.29E+02,3.29E-76
8.33E+02,4.23E-78
8.38E+02,5.14E-80
8.42E+02,5.91E-82
8.47E+02,6.43E-84
8.51E+02,6.62E-86
8.56E+02,6.45E-88
8.60E+02,5.94E-90
8.65E+02,5.18E-92
8.69E+02,4.27E-94
8.74E+02,3.33E-96
8.78E+02,2.45E-98
8.83E+02,1.71E-100
8.87E+02,1.13E-102
8.92E+02,7.06E-105
8.96E+02,4.17E-107
9.01E+02,2.33E-109
9.05E+02,1.23E-111
9.10E+02,6.15E-114
